0.000000000000000000e+00 9.768531643267209574e+00
7.200000000000002842e+01 9.768531643267195363e+00
1.440000000000000000e+02 9.768531643267195363e+00
-1.440000000000000000e+02 9.768531643267195363e+00
-7.200000000000002842e+01 9.768531643267195363e+00
1.730663430982675663e+02 5.570162235942679985e+01
1.698892191870866100e+02 6.680670187334314392e+01
-1.800000000000000000e+02 7.320348046618920534e+01
-1.698892191870866384e+02 6.680670187334314392e+01
-1.730663430982675663e+02 5.570162235942679985e+01
-1.541107808129133332e+02 1.131932981266568561e+02
-1.509336569017324052e+02 1.242983776405731930e+02
-1.370663430982675663e+02 1.242983776405731788e+02
-1.338892191870866668e+02 1.131932981266568703e+02
-1.440000000000000000e+02 1.067965195338108089e+02
-9.788921918708665260e+01 6.680670187334315813e+01
-1.010663430982675948e+02 5.570162235942678564e+01
-1.149336569017323910e+02 5.570162235942679274e+01
-1.181107808129133616e+02 6.680670187334314392e+01
-1.080000000000000000e+02 7.320348046618921956e+01
-6.506634309826758056e+01 1.242983776405731930e+02
-6.188921918708662417e+01 1.131932981266568561e+02
-7.200000000000000000e+01 1.067965195338107804e+02
-8.211078081291337583e+01 1.131932981266568561e+02
-7.893365690173244786e+01 1.242983776405731930e+02
-3.600000000000000000e+01 7.320348046618919113e+01
-2.588921918708669523e+01 6.680670187334314392e+01
-2.906634309826762319e+01 5.570162235942679985e+01
-4.293365690173243365e+01 5.570162235942682116e+01
-4.611078081291336161e+01 6.680670187334312971e+01
-6.933656901732433653e+00 1.242983776405731930e+02
6.933656901732433653e+00 1.242983776405731930e+02
1.011078081291336161e+01 1.131932981266568561e+02
0.000000000000000000e+00 1.067965195338107947e+02
-1.011078081291336161e+01 1.131932981266568561e+02
1.181107808129133332e+02 6.680670187334314392e+01
1.149336569017323768e+02 5.570162235942679274e+01
1.010663430982675663e+02 5.570162235942678564e+01
9.788921918708666681e+01 6.680670187334315813e+01
1.080000000000000000e+02 7.320348046618920534e+01
1.338892191870866100e+02 1.131932981266568561e+02
1.370663430982675663e+02 1.242983776405731930e+02
1.509336569017323768e+02 1.242983776405731930e+02
1.541107808129133332e+02 1.131932981266568419e+02
1.440000000000000000e+02 1.067965195338107947e+02
4.611078081291336161e+01 6.680670187334312971e+01
4.293365690173243365e+01 5.570162235942682116e+01
2.906634309826759477e+01 5.570162235942679985e+01
2.588921918708666681e+01 6.680670187334314392e+01
3.600000000000000000e+01 7.320348046618919113e+01
8.211078081291339004e+01 1.131932981266568561e+02
7.200000000000000000e+01 1.067965195338107804e+02
6.188921918708660996e+01 1.131932981266568561e+02
6.506634309826756635e+01 1.242983776405731930e+02
7.893365690173243365e+01 1.242983776405731930e+02
-1.080000000000000142e+02 1.702314683567328188e+02
-1.800000000000000000e+02 1.702314683567327904e+02
1.080000000000000000e+02 1.702314683567328188e+02
3.600000000000000000e+01 1.702314683567328188e+02
-3.600000000000002842e+01 1.702314683567328188e+02
-1.340994999400598147e+02 5.297980977986757267e+01
-1.440000000000000284e+02 4.773528084769614566e+01
-1.539005000599402138e+02 5.297980977986755136e+01
-1.527658373413989921e+02 6.426363408561877577e+01
-1.439999999999999716e+02 6.882977032938181594e+01
-1.352341626586010364e+02 6.426363408561880419e+01
-1.710000000000000000e+02 9.552229639353218715e+01
-1.626836566553384955e+02 9.970932786592760522e+01
-1.530000000000000000e+02 9.372129909469056486e+01
-1.530000000000000000e+02 8.447770360646782706e+01
-1.613163433446615329e+02 8.029067213407239478e+01
-1.710000000000000000e+02 8.627870090530943514e+01
-1.170000000000000284e+02 9.552229639353218715e+01
-1.170000000000000284e+02 8.627870090530943514e+01
-1.266836566553385239e+02 8.029067213407236636e+01
-1.350000000000000284e+02 8.447770360646778443e+01
-1.350000000000000284e+02 9.372129909469056486e+01
-1.253163433446615329e+02 9.970932786592760522e+01
8.849797361536974449e+01 3.325080285998622287e+01
9.916696234413745970e+01 3.998305267500165172e+01
1.168330376558625971e+02 3.998305267500165172e+01
1.275020263846303124e+02 3.325080285998622287e+01
1.218105990792070656e+02 2.441460842865095060e+01
9.418940092079293436e+01 2.441460842865095060e+01
1.530000000000000000e+02 8.447770360646782706e+01
1.530000000000000000e+02 9.372129909469056486e+01
1.626836566553384955e+02 9.970932786592761943e+01
1.710000000000000000e+02 9.552229639353218715e+01
1.710000000000000000e+02 8.627870090530943514e+01
1.613163433446615045e+02 8.029067213407239478e+01
-7.200000000000002842e+01 6.882977032938181594e+01
-6.323416265860102214e+01 6.426363408561876156e+01
-6.209949994005978624e+01 5.297980977986760109e+01
-7.200000000000002842e+01 4.773528084769618118e+01
-8.190050005994022797e+01 5.297980977986759399e+01
