7.200000000000000000e+01 3.737736814064969337e+01
1.440000000000000000e+02 3.737736814064970048e+01
-1.440000000000000000e+02 3.737736814064970048e+01
-7.200000000000000000e+01 3.737736814064970048e+01
0.000000000000000000e+00 3.737736814064970048e+01
1.440000000000000000e+02 7.918768303642829665e+01
-1.800000000000000000e+02 1.008123169635717176e+02
-1.440000000000000000e+02 7.918768303642829665e+01
-1.800000000000000000e+02 1.426226318593502924e+02
-1.080000000000000000e+02 1.426226318593502924e+02
-1.080000000000000000e+02 1.008123169635717034e+02
-7.200000000000000000e+01 7.918768303642829665e+01
-3.600000000000000000e+01 1.426226318593502924e+02
-3.600000000000000000e+01 1.008123169635717034e+02
0.000000000000000000e+00 7.918768303642828243e+01
3.600000000000000000e+01 1.426226318593502924e+02
3.600000000000000000e+01 1.008123169635717034e+02
7.200000000000000000e+01 7.918768303642829665e+01
1.080000000000000000e+02 1.008123169635717034e+02
1.080000000000000000e+02 1.426226318593502924e+02
