7.200000000000005684e+01 1.934826602948027130e+01
1.440000000000000000e+02 1.934826602948028551e+01
-1.440000000000000000e+02 1.934826602948028551e+01
-7.200000000000004263e+01 1.934826602948027130e+01
0.000000000000000000e+00 1.934826602948028551e+01
1.604979736153696876e+02 7.070789718977717087e+01
-1.800000000000000000e+02 8.278321485240228128e+01
-1.604979736153696876e+02 7.070789718977717087e+01
-1.649459694242876253e+02 4.857083249007020243e+01
1.649459694242876253e+02 4.857083249007020243e+01
-1.590540305757123463e+02 1.314291675099298118e+02
-1.289459694242876253e+02 1.314291675099298118e+02
-1.244979736153697019e+02 1.092921028102228291e+02
-1.440000000000000000e+02 9.721678514759773293e+01
-1.635020263846302839e+02 1.092921028102228433e+02
-8.849797361536970186e+01 7.070789718977717087e+01
-9.294596942428763953e+01 4.857083249007019532e+01
-1.230540305757123605e+02 4.857083249007018821e+01
-1.275020263846303124e+02 7.070789718977717087e+01
-1.080000000000000142e+02 8.278321485240228128e+01
-5.694596942428763953e+01 1.314291675099298118e+02
-5.249797361536968765e+01 1.092921028102228149e+02
-7.200000000000000000e+01 9.721678514759771872e+01
-9.150202638463031235e+01 1.092921028102228291e+02
-8.705403057571237468e+01 1.314291675099298118e+02
-3.600000000000000000e+01 8.278321485240228128e+01
-1.649797361536971607e+01 7.070789718977717087e+01
-2.094596942428765374e+01 4.857083249007018821e+01
-5.105403057571237468e+01 4.857083249007020243e+01
-5.550202638463031235e+01 7.070789718977717087e+01
1.505403057571237468e+01 1.314291675099298118e+02
1.950202638463031235e+01 1.092921028102228291e+02
0.000000000000000000e+00 9.721678514759771872e+01
-1.950202638463031235e+01 1.092921028102228291e+02
-1.505403057571237468e+01 1.314291675099298118e+02
1.230540305757123747e+02 4.857083249007018821e+01
9.294596942428762532e+01 4.857083249007019532e+01
8.849797361536968765e+01 7.070789718977717087e+01
1.080000000000000000e+02 8.278321485240228128e+01
1.275020263846303124e+02 7.070789718977717087e+01
1.244979736153696876e+02 1.092921028102228149e+02
1.289459694242876253e+02 1.314291675099298118e+02
1.590540305757123747e+02 1.314291675099298118e+02
1.635020263846303124e+02 1.092921028102228433e+02
1.440000000000000000e+02 9.721678514759771872e+01
2.094596942428765374e+01 4.857083249007018821e+01
1.649797361536968765e+01 7.070789718977715665e+01
3.600000000000000000e+01 8.278321485240228128e+01
5.550202638463031235e+01 7.070789718977717087e+01
5.105403057571237468e+01 4.857083249007020243e+01
7.200000000000000000e+01 9.721678514759771872e+01
5.249797361536968765e+01 1.092921028102228149e+02
5.694596942428762532e+01 1.314291675099298118e+02
8.705403057571237468e+01 1.314291675099298118e+02
9.150202638463031235e+01 1.092921028102228291e+02
-1.080000000000000000e+02 1.606517339705197287e+02
-1.800000000000000000e+02 1.606517339705197287e+02
1.080000000000000000e+02 1.606517339705197287e+02
3.600000000000000000e+01 1.606517339705197287e+02
-3.600000000000002842e+01 1.606517339705197287e+02
-1.440000000000000000e+02 3.737736814064968627e+01
-1.440000000000000000e+02 7.918768303642829665e+01
-1.800000000000000000e+02 1.008123169635717034e+02
-1.080000000000000142e+02 1.008123169635717034e+02
7.200000000000002842e+01 3.737736814064969337e+01
1.440000000000000000e+02 3.737736814064968627e+01
1.440000000000000000e+02 7.918768303642829665e+01
-7.200000000000000000e+01 7.918768303642829665e+01
-7.200000000000004263e+01 3.737736814064969337e+01
-1.080000000000000000e+02 1.426226318593502924e+02
-3.600000000000000000e+01 1.008123169635717034e+02
-1.800000000000000000e+02 1.426226318593503208e+02
0.000000000000000000e+00 7.918768303642829665e+01
0.000000000000000000e+00 3.737736814064967206e+01
-3.600000000000002842e+01 1.426226318593503208e+02
3.600000000000000000e+01 1.008123169635717034e+02
1.080000000000000000e+02 1.008123169635717034e+02
7.200000000000000000e+01 7.918768303642829665e+01
1.080000000000000000e+02 1.426226318593502924e+02
3.600000000000000000e+01 1.426226318593503208e+02
