0.000000000000000000e+00 2.449793872075005652e+00
7.200000000000005684e+01 2.449793872075005652e+00
1.440000000000000000e+02 2.449793872075005652e+00
-1.440000000000000284e+02 2.449793872075005652e+00
-7.200000000000007105e+01 2.449793872075005652e+00
-1.774123898549491969e+02 6.421529573121847534e+01
-1.783611798848600927e+02 6.146244560611720686e+01
1.783611798848601211e+02 6.146244560611720686e+01
1.774123898549491969e+02 6.421529573121847534e+01
-1.800000000000000000e+02 6.588474269499694458e+01
-1.439999999999999716e+02 1.141152573050030981e+02
-1.465876101450507463e+02 1.157847042687815531e+02
-1.456388201151398789e+02 1.185375543938827576e+02
-1.423611798848600927e+02 1.185375543938827718e+02
-1.414123898549491969e+02 1.157847042687815389e+02
-1.079999999999999858e+02 6.588474269499695879e+01
-1.054123898549491685e+02 6.421529573121847534e+01
-1.063611798848600358e+02 6.146244560611724239e+01
-1.096388201151399073e+02 6.146244560611723529e+01
-1.105876101450508031e+02 6.421529573121847534e+01
-7.036117988485999319e+01 1.185375543938828429e+02
-6.941238985494908320e+01 1.157847042687815247e+02
-7.200000000000000000e+01 1.141152573050029844e+02
-7.458761014505095943e+01 1.157847042687815531e+02
-7.363882011514006365e+01 1.185375543938828429e+02
-3.858761014505080311e+01 6.421529573121843271e+01
-3.600000000000000000e+01 6.588474269499691616e+01
-3.341238985494925373e+01 6.421529573121847534e+01
-3.436117988486009267e+01 6.146244560611727081e+01
-3.763882011513996417e+01 6.146244560611728502e+01
-2.587610145050859956e+00 1.157847042687814678e+02
-1.638820115139935751e+00 1.185375543938827860e+02
1.638820115139935751e+00 1.185375543938828002e+02
2.587610145050803112e+00 1.157847042687815531e+02
-8.526512829121202230e-14 1.141152573050030128e+02
1.096388201151398789e+02 6.146244560611723529e+01
1.063611798848600074e+02 6.146244560611724239e+01
1.054123898549491969e+02 6.421529573121847534e+01
1.080000000000000000e+02 6.588474269499695879e+01
1.105876101450508031e+02 6.421529573121847534e+01
1.440000000000000000e+02 1.141152573050030128e+02
1.414123898549491400e+02 1.157847042687814962e+02
1.423611798848600642e+02 1.185375543938828287e+02
1.456388201151399358e+02 1.185375543938828287e+02
1.465876101450508031e+02 1.157847042687815105e+02
3.600000000000000000e+01 6.588474269499691616e+01
3.858761014505080311e+01 6.421529573121843271e+01
3.763882011513996417e+01 6.146244560611728502e+01
3.436117988486009267e+01 6.146244560611727081e+01
3.341238985494925373e+01 6.421529573121847534e+01
7.458761014505097364e+01 1.157847042687815531e+02
7.200000000000000000e+01 1.141152573050029844e+02
6.941238985494908320e+01 1.157847042687815247e+02
7.036117988486000741e+01 1.185375543938828429e+02
7.363882011514004944e+01 1.185375543938828429e+02
-1.080000000000000284e+02 1.775502061279249801e+02
-1.800000000000000000e+02 1.775502061279249801e+02
1.080000000000000000e+02 1.775502061279249801e+02
3.599999999999988631e+01 1.775502061279249801e+02
-3.599999999999988631e+01 1.775502061279249801e+02
-1.417051034149553175e+02 5.972300514631653101e+01
-1.416337489287647884e+02 5.688443528298175522e+01
-1.440000000000000000e+02 5.563801095291437804e+01
-1.463662510712351548e+02 5.688443528298172680e+01
-1.462948965850446257e+02 5.972300514631663759e+01
-1.440000000000000568e+02 6.092704022416364040e+01
-1.618340331343684113e+02 8.756758586800215483e+01
-1.642500000000000000e+02 8.906078731831809137e+01
-1.642500000000000000e+02 9.138994636688104833e+01
-1.621659668656316171e+02 9.243241413199781675e+01
-1.597500000000000000e+02 9.093921268168186600e+01
-1.597500000000000000e+02 8.861005363311895167e+01
-1.282500000000000000e+02 8.861005363311900851e+01
